Name,Magnitude H,Magnitude G,Mean anomaly,Arg. perihelion,Long. node,Inclination,Eccentricity,Semimajor axis,Epoch (MJD)
1160 ILLYRIA,11.1,0.15,113.89085,4.090129,3.977011,15.003077,0.1178672,2.5606003,48800
1161 THESSALIA,11.6,0.15,57.88528,298.51773,73.258831,9.35934,0.0958349,3.166148,48800
1162 LARISSA,9.44,0.15,223.37333,217.0984,40.124683,1.903651,0.1113993,3.9287491,48800
1163 SAGA,10.6,0.15,103.39776,199.01274,128.34668,9.007655,0.0602607,3.212365,48800
1164 KOBOLDA,12.8,0.15,307.59516,340.6452,157.14253,25.172985,0.1962348,2.3059858,48800
1165 IMPRINETTA,10.3,0.15,17.85828,98.83182,203.99029,12.794563,0.2114718,3.1275634,48800
1166 SAKUNTALA,11.3,0.15,94.559632,189.01003,106.95795,18.851276,0.2050274,2.5378763,48800
1167 DUBIAGO,9.85,0.15,325.89815,58.436211,225.04782,5.731035,0.0821394,3.4031231,48800
1168 BRANDIA,12.53,0.15,56.690406,123.06488,218.90163,12.748936,0.2181961,2.5518481,48800
1169 ALWINE,13,0.15,107.95539,176.54528,255.38397,4.049506,0.1550214,2.3186459,48800
1170 SIVA,12.43,0.15,113.83373,59.015,1.233235,22.206131,0.3007239,2.3257122,48800
1171 RUSTHAWELIA,9.9,0.15,346.28035,283.60381,123.13282,3.047389,0.2066382,3.1650049,48800
1172 ANEAS,8.33,0.15,176.33684,48.010002,247.49295,16.70863,0.1018218,5.1701927,48800
1173 ANCHISES,8.89,0.15,149.02691,39.363934,283.95384,6.905752,0.1356175,5.3291373,48800
1174 MARMARA,12,0.15,299.11288,353.43983,1.357648,10.100204,0.1176416,3.0195579,48800
1175 MARGO,10.2,0.15,282.59036,111.39932,237.54614,16.249684,0.054613,3.2202154,48800
1176 LUCIDOR,10.9,0.15,333.93029,154.40515,272.70536,6.64283,0.1424698,2.6926073,48800
1177 GONNESSIA,9.3,0.15,339.72732,208.25203,252.60121,15.092057,0.020297,3.3502495,48800
1178 IRMELA,11.81,0.15,346.9517,356.94381,170.43805,6.965636,0.1883558,2.6764776,48800
1179 MALLY,12.9,0.15,122.77328,234.17547,7.245232,8.710456,0.1758249,2.6163819,48800
1180 RITA,9.14,0.15,172.57877,212.83817,88.611105,7.203868,0.1625083,3.9843241,48800
1181 LILITH,11.5,0.15,68.016238,155.11869,261.15934,5.574467,0.193557,2.6660166,48800
1182 ILONA,11.3,0.15,178.57293,62.729682,336.63241,9.394668,0.1177881,2.2593527,48800
1183 JUTTA,12.1,0.15,298.72537,205.79924,15.423526,2.802929,0.1305265,2.3837909,48800
1184 GAEA,11.1,0.15,81.176502,309.48799,356.16115,11.306279,0.073207,2.6677075,48800
1185 NIKKO,12.09,0.15,91.75952,1.887122,72.104745,5.702935,0.1056507,2.2380498,48800
1186 TURNERA,9.2,0.15,322.05314,296.89119,43.372848,10.751505,0.1087254,3.0186212,48800
1187 AFRA,11.3,0.15,229.66161,74.338183,327.61826,10.729861,0.2220467,2.6388577,48800
1188 GOTHLANDIA,11.7,0.15,18.747323,6.376201,5.670543,4.826468,0.1806865,2.1903678,48800
1189 TERENTIA,10,0.15,97.99728,94.536098,275.88598,9.855674,0.1117582,2.9320509,48800
1190 PELAGIA,12.4,0.15,52.581456,41.585359,26.662818,3.170318,0.1318824,2.4311579,48800
1191 ALFATERNA,11.3,0.15,131.91147,55.952292,134.99572,18.467391,0.0455302,2.8936885,48800
1192 PRISMA,12.92,0.15,327.69544,130.71525,1.616957,23.855695,0.2597868,2.3656708,48800
1193 AFRICA,12.2,0.15,62.637882,185.00924,49.896023,14.125281,0.1206952,2.6479221,48800
1194 ALETTA,10.2,0.15,153.49973,244.47632,291.6294,10.876564,0.0882447,2.9158118,48800
1195 ORANGIA,13.7,0.15,358.06355,327.63647,281.5707,7.184302,0.2005355,2.2574459,48800
1196 SHEBA,10.26,0.15,305.77711,261.64727,101.19357,17.700087,0.1800227,2.6517861,48800
1197 RHODESIA,10.17,0.15,229.14586,276.99899,256.19047,12.951444,0.2355108,2.8814656,48800
1198 ATLANTIS,14.6,0.15,3.575733,83.704742,260.2233,2.722848,0.336304,2.250409,48800
1199 GELDONIA,10.36,0.15,48.123253,278.81616,236.22624,8.774165,0.0351479,3.0177818,48800
1200 IMPERATRIX,10.5,0.15,226.28202,46.811968,205.69723,4.598821,0.1154639,3.0559828,48800
1201 STRENUA,11.4,0.15,249.43434,167.35848,203.43467,6.990678,0.041083,2.6976821,48800
1202 MARINA,10.6,0.15,282.10994,310.50003,50.712912,3.363057,0.1794638,3.9736859,48800
1203 NANNA,11.2,0.15,127.19321,176.0671,225.06286,5.950412,0.246826,2.8896419,48800
1204 RENZIA,12.2,0.15,327.65004,313.26851,7.853141,1.883873,0.2936359,2.2631058,48800
1205 EBELLA,13.6,0.15,18.148513,348.88616,23.361377,8.902646,0.2770633,2.5338817,48800
1206 NUMEROWIA,11.2,0.15,329.53095,276.74092,324.92617,13.030269,0.0518615,2.8659082,48800
1207 OSTENIA,11,0.15,199.84453,43.247884,20.624595,10.373258,0.094301,3.0176062,48800
1208 TROILUS,8.99,0.15,133.84627,295.88369,48.614649,33.612329,0.091113,5.2119591,48800
1209 PUMMA,10.6,0.15,129.188,181.22509,90.000514,6.934177,0.1328591,3.1656533,48800
1210 MOROSOVIA,9.91,0.15,237.26775,160.19432,107.23865,11.261922,0.0595585,3.0113193,48800
1211 BRESSOLE,10.6,0.15,102.19307,210.12934,130.24771,12.765482,0.1586672,2.9284333,48800
1212 FRANCETTE,9.54,0.15,206.18284,350.25878,149.76116,7.586079,0.1889103,3.9572033,48800
1213 ALGERIA,10.8,0.15,14.362666,104.69972,272.21888,13.051661,0.1396214,3.1305595,48800
1214 RICHILDE,10.9,0.15,334.66053,33.098553,286.33926,9.849842,0.1191776,2.7100667,48800
1215 BOYER,11.14,0.15,295.52957,265.57101,123.94003,15.898442,0.133594,2.5783736,48800
1216 ASKANIA,13.49,0.15,296.4481,144.0603,121.80568,7.594435,0.1793494,2.2327233,48800
1217 MAXIMILIANA,12.5,0.15,203.50215,91.685887,148.59537,5.149447,0.1539751,2.3526908,48800
1218 ASTER,12.9,0.15,273.80485,68.812228,64.001771,3.160557,0.109259,2.2629705,48800
1219 BRITTA,11.94,0.24,197.51996,23.21602,42.742523,4.420167,0.1248526,2.2127204,48800
1220 CROCUS,11.72,0.23,270.36644,326.96974,113.78728,11.35919,0.0707931,3.0059734,48800
1221 AMOR,17.7,0.15,219.02115,26.272617,171.53864,11.892484,0.4354593,1.9195831,48800
1222 TINA,11.2,0.15,292.53342,58.929173,246.25936,19.643446,0.2472953,2.794288,48800
1223 NECKAR,10.58,0.15,129.8227,14.856629,41.133803,2.555023,0.0600117,2.870791,48800
1224 FANTASIA,11.36,0.15,166.87196,128.9158,258.40375,7.875867,0.199106,2.3044403,48800
1225 ARIANE,12.1,0.15,313.66686,100.37778,12.601647,3.0805,0.0743906,2.2330572,48800
1226 GOLIA,11.1,0.15,35.076255,136.99426,17.70992,9.840829,0.115135,2.5820182,48800
1227 GERANIUM,10.1,0.15,264.39966,294.68867,2.454618,16.334365,0.1909243,3.2261942,48800
1228 SCABIOSA,11.5,0.15,275.78289,210.65734,308.44712,3.285462,0.039358,2.7684025,48800
1229 TILIA,11.1,0.15,173.9184,156.8708,199.59602,0.982882,0.1481972,3.247116,48800
1230 RICEIA,12.8,0.15,251.8619,184.82073,200.97542,10.484244,0.1789559,2.5716719,48800
1231 AURICULA,11.6,0.15,114.02235,247.60449,342.31018,11.476246,0.0855158,2.6695966,48800
1232 CORTUSA,10.2,0.15,36.948706,328.80196,262.80779,10.180687,0.1240447,3.1928169,48800
1233 KOBRESIA,11.3,0.15,57.79986,334.53463,291.63122,5.603701,0.0582427,2.5551705,48800
1234 ELYNA,10.71,0.15,211.12587,90.093274,305.07675,8.528272,0.0941096,3.0100847,48800
1235 SCHORRIA,12.68,0.15,335.64792,43.443503,13.10207,25.01008,0.1542186,1.9103058,48800
1236 THAIS,11.93,0.15,35.613574,305.32378,48.85052,13.151298,0.2451877,2.4293001,48800
1237 GENEVIEVE,10.91,0.15,180.68966,306.90097,58.11863,9.715865,0.076693,2.6137772,48800
1238 PREDAPPIA,11.9,0.15,302.38642,93.22217,52.158878,12.174004,0.1398503,2.6662061,48800
1239 QUETELETA,12.5,0.15,343.8929,35.580526,73.242072,1.667477,0.228952,2.6634359,48800
1240 CENTENARIA,9.7,0.15,295.54682,23.272087,324.17797,10.172854,0.1744122,2.86627,48800
1241 DYSONA,9.45,0.15,130.81729,323.74885,322.58404,23.548832,0.1082993,3.1829124,48800
1242 ZAMBESIA,10.1,0.15,296.16276,52.403599,350.39595,10.172765,0.1916149,2.7351795,48800
1243 PAMELA,9.68,0.15,299.2611,60.525498,246.18348,13.239259,0.0346367,3.0990829,48800
1244 DEIRA,11.3,0.15,327.49508,261.25253,277.37453,8.703098,0.0976931,2.3435957,48800
1245 CALVINIA,9.89,0.15,336.62252,206.39676,152.08763,2.882816,0.0825817,2.8926313,48800
1246 CHAKA,10.9,0.15,13.622699,54.08816,290.9519,16.047305,0.3067242,2.6215983,48800
1247 MEMORIA,10.52,0.15,301.59409,139.23888,162.1746,1.767824,0.1580448,3.1471946,48800
1248 JUGURTHA,9.7,0.15,42.744747,345.13085,79.68396,9.141123,0.0132322,2.721178,48800
1249 RUTHERFORDIA,11.54,0.15,297.04115,223.0492,259.3345,4.870708,0.0763397,2.2242084,48800
1250 GALANTHUS,12.26,0.15,186.07477,217.35112,292.17668,15.140984,0.2678153,2.5554933,48800
1251 HEDERA,10.5,0.15,192.02518,217.19383,141.01733,6.045547,0.1558293,2.719718,48800
1252 CELESTIA,10.89,0.15,114.37627,63.420141,141.14955,33.875191,0.2033732,2.6967993,48800
1253 FRISIA,11.5,0.15,260.25112,357.36878,40.053294,1.352182,0.217336,3.1543362,48800
1254 ERFORDIA,10.8,0.15,334.44087,253.81742,288.50429,7.079824,0.0423759,3.1350857,48800
1255 SCHILOWA,10.2,0.15,192.23226,135.2211,237.97549,8.536045,0.1625885,3.1552508,48800
1256 NORMANNIA,9.66,0.15,255.19931,111.89157,238.59788,4.178173,0.0851695,3.8930942,48800
1257 MORA,12.19,0.15,187.66375,16.517824,214.10774,3.91259,0.0822505,2.487969,48800
1258 SICILIA,10.5,0.15,165.17915,63.821869,300.17255,7.722255,0.0281979,3.1924245,48800
1259 OGYALLA,11,0.15,229.72216,152.51632,75.214388,2.387577,0.1370282,3.095669,48800
1260 WALHALLA,11.9,0.15,184.58447,19.1,305.17563,8.015934,0.0362859,2.6150051,48800
1261 LEGIA,11,0.15,226.85342,106.40954,67.477117,2.431789,0.1689834,3.1472549,48800
1262 SNIADECKIA,10.25,0.15,349.08004,201.38397,124.69751,13.14275,0.0094677,3.0028643,48800
1263 VARSAVIA,10.5,0.15,291.43233,286.61722,158.81902,29.211682,0.1883877,2.6673149,48800
1264 LETABA,9.1,0.15,41.083176,30.838527,235.39725,25.007988,0.15683,2.86295,48800
1265 SCHWEIKARDA,11,0.15,78.572369,116.973,314.85636,9.522272,0.0715933,3.028375,48800
1266 TONE,9.41,0.15,91.080835,277.34804,321.85505,17.249547,0.0388905,3.3605299,48800
1267 GEERTRUIDA,12.1,0.15,319.83842,266.39161,24.943544,4.787475,0.1804924,2.4671993,48800
1268 LIBYA,9.12,0.15,81.123693,127.31396,351.88341,4.426979,0.1041545,3.9587607,48800
1269 ROLLANDIA,8.82,0.15,173.7178,25.462701,134.91403,2.756058,0.0985503,3.9044493,48800
1270 DATURA,12.5,0.15,229.24005,258.67775,98.013368,5.98686,0.208141,2.234616,48800
1271 ISERGINA,10.6,0.15,333.70834,265.46198,127.86345,6.655237,0.1343639,3.1332443,48800
1272 GEFION,12.8,0.15,63.89167,2.995152,321.88642,8.42629,0.1529502,2.7829787,48800
1273 HELMA,12.8,0.15,51.351066,47.901231,297.04343,5.416549,0.1632487,2.3931018,48800
1274 DELPORTIA,11.82,0.15,189.25496,244.12032,327.4333,4.40424,0.1128573,2.2293048,48800
1275 CIMBRIA,10.72,0.15,237.23512,196.94474,188.76558,12.856484,0.1685442,2.6789401,48800
1276 UCCLIA,10.4,0.15,222.95162,331.99935,114.93502,23.392819,0.1082233,3.166612,48800
1277 DOLORES,11.05,0.15,69.909766,45.99559,247.71473,6.995264,0.24141,2.696116,48800
1278 KENYA,10.8,0.15,257.1081,238.22893,90.493707,10.864992,0.2599966,2.406379,48800
1279 UGANDA,12.51,0.15,58.217385,297.22729,335.88842,5.733972,0.2085783,2.3710536,48800
1280 BAILLAUDA,10.33,0.15,73.555646,89.005933,294.05201,6.429234,0.0683825,3.4081945,48800
1281 JEANNE,11.6,0.15,177.01601,72.517461,210.33552,7.44318,0.2037059,2.5587798,48800
1282 UTOPIA,10,0.15,171.16399,83.048488,324.62695,18.047559,0.1232153,3.1165337,48800
1283 KOMSOMOLIA,10.3,0.15,188.29618,236.78164,157.99107,8.890154,0.2149903,3.1900035,48800
1284 LATVIA,10.24,0.15,176.63116,114.7019,303.28033,10.901145,0.1718396,2.6435696,48800
1285 JULIETTA,10.6,0.15,88.077489,71.012063,318.59962,5.705058,0.0459912,2.9930716,48800
1286 BANACHIEWICZA,10.88,0.15,108.55199,103.20401,201.15134,9.736586,0.0956751,3.0198194,48800
1287 LORCIA,11.07,0.15,332.59025,273.75807,202.90908,9.821596,0.0586598,3.0110302,48800
1288 SANTA,11.41,0.15,352.73477,53.010667,299.44773,7.568178,0.0656195,2.8849459,48800
1289 KUTAISSI,10.73,0.15,81.668238,115.97662,193.57575,1.605882,0.0629273,2.8598589,48800
1290 ALBERTINE,12.5,0.15,25.714794,77.99007,307.804,5.599675,0.1532538,2.3661285,48800
1291 PHRYNE,10.33,0.15,101.93814,113.15304,216.0826,9.099532,0.0952829,3.0110192,48800
1292 LUCE,11.3,0.15,33.641315,238.37181,272.0678,2.154133,0.0600656,2.5424416,48800
1293 SONJA,12,0.15,257.61274,99.306752,236.7575,5.359213,0.2747125,2.2277817,48800
1294 ANTWERPIA,10.2,0.15,118.11492,312.39246,81.507313,8.69857,0.2325286,2.6905908,48800
1295 DEFLOTTE,10.6,0.15,119.61038,279.04543,185.3503,2.863722,0.1120062,3.3969039,48800
1296 ANDREE,10.9,0.15,183.37543,235.9736,227.23679,4.110265,0.1406563,2.4183084,48800
1297 QUADEA,10.8,0.15,96.260167,129.93686,296.48784,9.003691,0.0701753,3.0241709,48800
1298 NOCTURNA,10.7,0.15,305.21465,61.702014,300.29302,5.502833,0.1546935,3.1219213,48800
1299 MERTONA,11.8,0.15,196.04146,260.22261,165.96461,7.875801,0.1891677,2.800267,48800
1300 MARCELLE,10.9,0.15,296.6437,328.84271,83.293504,9.546217,0.0080438,2.7823223,48800
1301 YVONNE,10.8,0.15,284.58945,302.05641,161.84777,34.028699,0.2708892,2.7664437,48800
1302 WERRA,10.6,0.15,41.862025,356.42294,90.406426,2.59427,0.164881,3.1235289,48800
1303 LUTHERA,9,0.15,69.053115,100.68138,72.385324,19.532476,0.1218361,3.2126664,48800
1304 AROSA,9.1,0.15,72.644238,142.39396,87.611949,18.906415,0.102873,3.2117361,48800
1305 PONGOLA,10.65,0.15,148.76044,153.22529,63.210346,2.323744,0.0721508,3.0144592,48800
1306 SCYTHIA,9.71,0.15,323.18742,132.66947,274.78179,14.944884,0.105738,3.1413966,48800
1307 CIMMERIA,12.25,0.15,50.293199,206.90038,234.18841,3.94427,0.0966435,2.250683,48800
1308 HALLERIA,10.8,0.15,145.08038,164.79377,354.55875,5.576069,0.0084846,2.9096804,48800
1309 HYPERBOREA,10.2,0.15,146.39037,248.56836,206.34365,10.297952,0.1544053,3.1999039,48800
1310 VILLIGERA,11.45,0.15,147.80157,87.726519,357.92445,21.065405,0.3566022,2.3919463,48800
1311 KNOPFIA,12.2,0.15,290.00461,241.66832,245.65643,2.819326,0.0451451,2.4263572,48800
1312 VASSAR,10.8,0.15,233.89894,262.83063,129.61837,21.929502,0.2196975,3.087701,48800
1313 BERNA,11.8,0.15,171.36736,98.99046,298.78505,12.545659,0.2068892,2.6563083,48800
1314 PAULA,12.68,0.15,285.55325,143.23707,265.00123,5.233449,0.174525,2.2955378,48800
1315 BRONISLAWA,9.8,0.15,161.73273,30.170045,236.78951,7.069811,0.0821775,3.203205,48800
1316 KASAN,13.3,0.15,244.88673,148.24519,238.41451,23.958362,0.3198662,2.4101637,48800
1317 SILVRETTA,9.91,0.15,351.77367,29.938401,7.541283,20.710561,0.2497773,3.1801579,48800
1318 NERINA,11.9,0.15,224.00729,195.71137,358.50894,24.661419,0.2025627,2.3080665,48800
1319 DISA,11.1,0.15,86.174807,316.00213,257.077,2.789495,0.1974013,2.9971931,48800
1320 IMPALA,10.4,0.15,72.930707,205.85973,72.287864,19.862392,0.2348699,2.9847055,48800
1321 MAJUBA,10.28,0.15,137.95794,343.52619,318.36852,9.521641,0.1698262,2.9386874,48800
1322 COPPERNICUS,12.16,0.15,125.60017,29.645669,253.43661,23.31458,0.2333772,2.4238048,48800
1323 TUGELA,9.9,0.15,119.86585,127.09545,46.297584,18.634522,0.1663163,3.216241,48800
1324 KNYSNA,13.4,0.15,341.0908,329.44588,304.69188,4.51544,0.162861,2.18488,48800
1325 INANDA,11.9,0.15,86.757315,336.57484,14.606103,7.450226,0.258638,2.5395389,48800
1326 LOSAKA,10.92,0.15,59.580241,277.82111,102.13603,15.961596,0.2254151,2.666346,48800
1327 NAMAQUA,12.1,0.15,170.77478,268.20505,58.287368,5.81815,0.1615487,2.7818618,48800
1328 DEVOTA,10.31,0.15,72.679363,169.39289,224.02607,5.77303,0.1544917,3.4848199,48800
1329 ELIANE,10.9,0.15,256.59903,165.25043,132.36967,14.484073,0.1717411,2.6195866,48800
1330 SPIRIDONIA,10.17,0.15,290.17147,13.089499,159.12816,15.976555,0.0709272,3.1709798,48800
1331 SOLVEJG,10.14,0.15,288.71632,185.7371,121.74301,3.087514,0.1768377,3.1127984,48800
1332 MARCONIA,10.2,0.15,82.708798,342.83394,14.359218,2.476489,0.1304987,3.0617891,48800
1333 CEVENOLA,11.4,0.15,289.85038,334.38333,115.34846,14.608409,0.1324562,2.6345538,48800
1334 LUNDMARKA,10,0.15,266.75038,127.25347,133.72691,11.432321,0.0922279,2.9172374,48800
1335 DEMOULINA,13.8,0.15,72.792802,198.05558,172.79675,2.541542,0.154077,2.240158,48800
1336 ZEELANDIA,10.66,0.15,34.543436,218.93653,97.668901,3.195924,0.0644428,2.8505024,48800
1337 GERARDA,11.06,0.15,231.65529,201.57845,160.6167,18.00052,0.1006723,2.909122,48800
1338 DUPONTA,12.7,0.15,321.54176,109.97274,325.92324,4.821624,0.1121039,2.2639377,48800
1339 DESAGNEAUXA,10.81,0.15,331.64767,163.73888,291.51552,8.677727,0.0491007,3.021499,48800
1340 YVETTE,11.1,0.15,321.17477,225.24169,346.24562,0.425451,0.1426621,3.1754418,48800
1341 EDMEE,10.58,0.15,100.56136,142.26977,107.86801,13.096729,0.0779696,2.7426895,48800
1342 BRABANTIA,11.35,0.15,183.92464,229.03448,313.24353,20.947541,0.2026099,2.2891107,48800
1343 NICOLE,11.1,0.15,245.59133,234.72343,41.441663,6.028635,0.1111444,2.5710961,48800
1344 CAUBETA,12.8,0.15,0.907948,132.92729,60.270348,5.660182,0.1201828,2.2479767,48800
1345 POTOMAC,9.73,0.15,254.60305,335.60677,137.67062,11.38883,0.1798159,3.988732,48800
1346 GOTHA,11.25,0.15,40.853471,248.87857,166.58942,13.871547,0.1756367,2.6284383,48800
1347 PATRIA,11.6,0.15,235.77151,199.32238,229.65673,11.886387,0.068986,2.5710255,48800
1348 MICHEL,11.4,0.15,307.65285,17.027385,88.00962,6.585347,0.135447,2.7931035,48800
1349 BECHUANA,10.2,0.15,41.134232,307.40576,307.51434,10.064735,0.1516652,3.0174524,48800
1350 ROSSELIA,10.78,0.15,349.83134,236.70181,139.86134,2.932712,0.0892679,2.8578306,48800
1351 UZBEKISTANIA,9.6,0.15,6.258293,46.333048,10.279681,9.731715,0.0628947,3.196849,48800
1352 WAWEL,11.1,0.15,235.30464,212.63431,186.50417,3.747786,0.067174,2.7769802,48800
1353 MAARTJE,10.4,0.15,204.58555,94.179237,212.4517,9.178727,0.0900811,3.0144233,48800
1354 BOTHA,11.3,0.15,51.650138,252.29683,28.928104,5.956154,0.2145567,3.128557,48800
1355 MAGOEBA,13.05,0.15,252.86907,340.02941,225.39365,22.821115,0.0448738,1.8533917,48800
1356 NYANZA,9.9,0.15,88.976091,287.07378,70.226206,7.94762,0.0479609,3.0820664,48800
1357 KHAMA,11.03,0.15,298.84799,287.06103,84.046877,13.997304,0.1617655,3.1796811,48800
1358 GAIKA,12.2,0.15,219.51184,286.40287,21.935747,2.174703,0.1684399,2.4769822,48800
1359 PRIESKA,10.5,0.15,41.089438,330.64515,64.61758,11.079776,0.0626022,3.1205312,48800
1360 TARKA,11,0.15,144.16531,287.06138,331.84451,22.784231,0.2177851,2.6324885,48800
1361 LEUSCHNERIA,10.8,0.15,184.56537,169.34865,165.25947,21.539387,0.1212363,3.0917575,48800
1362 GRIQUA,11.18,0.15,213.25337,262.4417,121.47106,24.176377,0.3665266,3.2276933,48800
1363 HERBERTA,11.6,0.15,190.89588,108.52349,215.39504,1.092273,0.0652967,2.9055881,48800
1364 SAFARA,10.6,0.15,71.037135,222.95408,64.430767,11.500468,0.0733514,3.0114568,48800
1365 HENYEY,11.7,0.15,70.432603,336.6515,258.85266,5.07067,0.1225682,2.2489002,48800
1366 PICCOLO,10.45,0.15,185.34958,281.78575,24.671967,9.489525,0.1397697,2.8743971,48800
1367 NONGOMA,13,0.15,66.560319,347.54639,271.08791,22.453922,0.1301051,2.3447311,48800
1368 NUMIDIA,10.92,0.15,46.494086,262.43608,18.540542,14.843418,0.0635135,2.5238955,48800
1369 OSTANINA,10,0.15,157.24739,124.07192,181.44508,14.271375,0.2224429,3.1053453,48800
1370 HELLA,13.8,0.15,325.02519,3.53814,306.33352,4.806498,0.1702231,2.2503276,48800
1371 RESI,11.4,0.15,356.63873,104.1299,185.6028,16.435235,0.100326,3.2144076,48800
1372 HAREMARI,12.2,0.15,74.946226,87.636095,327.91442,16.451163,0.1460259,2.7690404,48800
1373 CINCINNATI,13,0.15,5.610267,100.17272,297.63894,39.029787,0.3219881,3.4028559,48800
1374 ISORA,14.1,0.15,298.26403,60.449066,302.94914,5.302838,0.2786998,2.2501078,48800
1375 ALFREDA,11.6,0.15,251.4388,31.934602,52.901692,5.831039,0.0690074,2.4479499,48800
1376 MICHELLE,12.2,0.15,69.792062,155.79194,163.65786,3.545318,0.2160538,2.2275863,48800
1377 ROBERBAUXA,13.1,0.15,148.53744,356.34352,223.47707,6.017985,0.0927291,2.2604727,48800
1378 LEONCE,12.1,0.15,82.588382,201.27233,43.725529,3.599247,0.1482036,2.3753736,48800
1379 LOMONOSOWA,11.05,0.15,350.21262,30.277411,170.02703,15.578916,0.0881083,2.5263469,48800
1380 VOLODIA,11.6,0.15,351.35364,235.38359,0.354029,10.510716,0.1012293,3.1482369,48800
1381 DANUBIA,12.29,0.15,239.35629,29.313811,352.23015,4.691892,0.1819735,2.487395,48800
1382 GERTI,12.2,0.15,37.755041,246.1241,353.41927,1.567603,0.1315187,2.21981,48800
1383 LIMBURGIA,11.5,0.15,236.13481,168.02131,193.01994,0.046286,0.188054,3.0798783,48800
1384 KNIERTJE,11.2,0.15,19.008657,274.84091,153.40113,11.840408,0.1799635,2.6776961,48800
1385 GELRIA,10.7,0.15,94.550731,258.47772,115.36717,6.919817,0.1057329,2.7409482,48800
1386 STORERIA,12.6,0.15,231.70238,152.07539,161.85942,11.781579,0.2847865,2.3669553,48800
1387 KAMA,12.9,0.15,278.86993,125.48032,203.32383,5.528982,0.208555,2.2582772,48800
1388 APHRODITE,10.81,0.15,349.37242,260.33515,54.754327,11.18666,0.095168,3.0181284,48800
1389 ONNIE,11.64,0.15,161.75534,290.90694,174.90187,2.034793,0.0159574,2.8652726,48800
1390 ABASTUMANI,9.4,0.15,309.19951,1.574275,29.529129,19.978616,0.0252149,3.4369201,48800
1391 CARELIA,12.07,0.15,276.41871,83.974548,103.9279,7.580521,0.1696848,2.544639,48800
1392 PIERRE,11.72,0.15,251.81083,44.013039,358.57795,12.252946,0.2030653,2.6067535,48800
1393 SOFALA,12.2,0.15,277.82965,183.99342,57.039565,5.848984,0.1093021,2.4344542,48800
1394 ALGOA,12.5,0.15,234.52184,113.31513,179.09461,2.66109,0.0777457,2.4396007,48800
1395 ARIBEDA,11.4,0.15,222.28438,107.36311,245.39948,8.66949,0.0446351,3.204633,48800
1396 OUTENIQUA,12,0.15,243.80664,266.02102,359.81823,4.499597,0.1653413,2.2478617,48800
1397 UMTATA,11.47,0.15,272.53811,205.83749,77.66961,3.511334,0.2496879,2.6875511,48800
1398 DONNERA,10.1,0.15,321.73964,75.180032,297.41829,11.852266,0.1148327,3.1535505,48800
1399 TENERIFFA,13.8,0.15,294.41311,223.31406,161.87453,6.507981,0.1662869,2.2159675,48800
1400 TIRELA,11.5,0.15,113.19464,109.34614,211.03905,15.553817,0.245916,3.1100748,48800
1401 LAVONNE,12.25,0.15,53.293503,70.34767,277.89565,7.290913,0.1801368,2.2263791,48800
